"YEAR","QUARTER","CODE","CODE0","NAME","SVCODE","SVNAME","SALES_MONTH_AMT","SALES_MONTH_CNT","SALES_PER_WKND","SALES_PER_1114","SALES_PER_1417","SALES_PER_1721","SALES_PER_2124","SALES_PER_WOMAN","SALES_PER_AGE10","SALES_PER_AGE20","SALES_PER_AGE30","N_STORE","REPOP_TOT_AVG","FLPOP_TOT_AVG","IN_MONTH_AVG","CN_TOT_AVG"
2018,3,1000964,"001120","오금로36길","CS100001","한식음식점",1998816270,75608,15,47,8,33,9,33,1,17,24,47,2276.33333333333,102468.5,3179134,1557665509
2018,3,1000566,"000046","강서로8길","CS100008","제과점",524499245,60032,29,18,21,28,11,63,1,14,31,2,4851.66666666667,172417,2577250,2538997695
2018,3,1000640,"000310","도림로12길","CS100008","제과점",8999479,1580,15,19,24,45,7,68,1,21,35,1,1612,65019,2601422,890641663
2018,3,1000391,"000024","갈현로33길","CS100008","제과점",545194,77,4,46,8,36,0,52,9,12,9,1,3477,63610.5,2930117,1669417308
2018,3,1000806,"000283","대학길","CS100009","커피·음료",197887264,48361,31,21,16,31,14,46,1,47,28,7,2809.33333333333,199500.5,2779826,1279811718
2018,3,1000065,"001187","원효로19길","CS100009","커피·음료",180758381,26326,22,36,23,20,4,58,3,23,33,4,888,47538.5,4598656,573900510
2018,3,1000401,"001068","연서로16길","CS100009","커피·음료",11101207,995,41,35,32,22,8,55,4,23,36,5,3279,135797,2722226,1838736957
2018,3,1000102,"000699","사근동길","CS100009","커피·음료",76155637,14421,20,35,24,26,8,54,3,59,12,4,2575.66666666667,74218,4545639,1080869494
2018,3,1000273,"000646","보국문로16길","CS100009","커피·음료",87028425,13625,35,19,26,32,18,45,4,44,24,1,1168,37087.5,2749610,678441337
2018,3,1000273,"000646","보국문로16길","CS100007","치킨전문점",236077351,12278,35,3,9,52,34,42,2,20,23,4,1168,37087.5,2749610,678441337
2018,3,1000621,"000083","고척로21나길","CS100007","치킨전문점",161942701,7737,36,6,9,48,35,47,2,22,24,3,3533.66666666667,9455,3844901,1417560015
2018,3,1000526,"000576","목동중앙본로7길","CS100007","치킨전문점",75382563,3895,33,1,4,41,47,40,2,19,20,3,1979.66666666667,17513,2868283,926980030
2018,3,1000794,"000179","난향길","CS100007","치킨전문점",144907683,7316,34,4,10,50,30,40,4,29,20,4,2854,9494,2219608,702066766
2018,3,1000615,"000047","개봉로2길","CS100007","치킨전문점",80947037,3723,37,4,7,41,41,51,3,17,21,3,2526.66666666667,42556.5,2648237,1030242265
2018,3,1000086,"001724","효창원로39길","CS100007","치킨전문점",355416126,16625,37,4,7,53,34,46,2,25,22,8,2148,40329,3489040,1040171882
2018,3,1000340,"001128","오패산로30길","CS100008","제과점",100544517,11592,32,18,22,35,9,62,2,17,27,2,1577,23613.5,2562993,582836510
2018,3,1000949,"000630","백제고분로39길","CS100008","제과점",190408622,20984,14,30,20,17,0,68,1,20,32,2,3360.33333333333,74666.5,3154470,2057737874
2018,3,1000346,"001626","한천로109길","CS100008","제과점",367053954,39653,31,20,19,31,11,60,2,16,27,2,1333,26024,2083117,431202335
2018,3,1000846,"000033","강남대로8길","CS100008","제과점",225838962,25834,27,19,19,35,14,50,1,18,31,4,6890.33333333333,166567.5,3479279,3875631580
2018,3,1000963,"001116","오금로11길","CS100009","커피·음료",307869922,35923,27,22,22,29,19,46,2,34,27,12,1459,114555,3061549,1062518747
2018,3,1000671,"000901","시흥대로120길","CS100009","커피·음료",43059100,7110,31,29,29,33,4,65,5,38,14,6,1947,27091.5,2482017,921382373
2018,3,1000381,"000477","동일로242길","CS100004","양식음식점",122823460,2730,32,5,12,36,32,48,0,10,29,4,1024.66666666667,86735.5,3662183,594818261
2018,3,1000854,"000418","동광로1길","CS100004","양식음식점",24010962,960,11,37,12,11,20,50,0,35,31,2,3062.33333333333,71644.5,3954201,1846441115
2018,3,1000545,"001434","중앙로45길","CS100004","양식음식점",39672586,2794,37,31,18,49,1,56,17,29,13,1,1997,45317.5,2823214,993240881
2018,3,1000620,"000063","경인로47길","CS100004","양식음식점",13283343,1765,21,39,24,33,2,36,2,41,23,4,1600.33333333333,80653.5,2721948,589918865
2018,3,1000622,"000084","고척로27길","CS100005","분식전문점",72833786,4839,17,36,15,39,4,50,5,11,20,4,2560,60203.5,2530915,1092929478
2018,3,1000337,"000869","솔매로50길","CS100005","분식전문점",105749438,9525,6,55,13,24,1,49,2,25,21,11,2074.33333333333,187005,2532288,1002775056
2018,3,1000429,"001462","진흥로12길","CS100005","분식전문점",25280922,1939,32,9,22,47,20,55,0,14,26,2,1366,25536,2686666,731694140
2018,3,1000872,"000804","서초대로4길","CS100001","한식음식점",974252752,38806,16,45,8,28,11,36,1,19,27,14,1313,52776,3365155,659722305
2018,3,1000242,"000552","면목로33길","CS100001","한식음식점",212817619,10087,24,28,8,37,22,37,1,10,17,10,7654,176786,2399793,3081918633
2018,3,1000575,"000105","공항대로42길","CS100001","한식음식점",702106965,25457,18,50,10,33,6,40,1,8,14,14,871,35733.5,3560012,535702106
2018,3,1000487,"000896","숭문길","CS100001","한식음식점",985406009,40721,19,51,11,31,5,34,5,32,15,23,2557,133296.5,3482975,843152889
2018,3,1000526,"000576","목동중앙본로7길","CS100001","한식음식점",218791077,10904,33,30,22,36,9,45,2,18,18,8,1979.66666666667,17513,2868283,926980030
2018,3,1000116,"001158","왕십리로14길","CS100001","한식음식점",1136820655,33405,10,66,7,19,5,34,0,18,27,25,712,41946,2806703,379172467
2018,3,1000433,"001559","통일로87길","CS100007","치킨전문점",116335525,6659,35,3,7,54,32,47,2,20,20,4,1442,123906.5,2662176,646477817
2018,3,1000072,"001332","장문로45길","CS100008","제과점",12057469,1698,38,24,25,24,11,52,2,21,24,2,3443,87606.5,2465629,1503980816
2018,3,1000449,"001440","증가로23나길","CS100008","제과점",194701986,22084,22,13,18,38,21,54,2,17,19,3,777.666666666667,8636.5,2741263,565965035
2018,3,1000988,"001025","양재대로124길","CS100008","제과점",114813171,14570,30,21,23,23,9,62,1,11,31,2,3163.66666666667,39591,3956213,1389680713
2018,3,1000120,"001168","왕십리로6길","CS100008","제과점",579866145,63441,25,19,17,30,11,61,2,28,24,6,1636,71552,2678264,658104905
2018,3,1001008,"001496","천호옛14길","CS100008","제과점",3e+07,2486,30,24,37,37,1,82,7,56,23,4,691.333333333333,82263.5,2562570,342336414
2018,3,1000748,"000701","사당로16길","CS100008","제과점",20015894,2825,20,19,28,42,2,61,0,8,33,1,3492.66666666667,158021.5,2920205,1462232178
2018,3,1000757,"000763","상도로15길","CS100009","커피·음료",118498807,18486,30,26,26,27,13,57,4,36,27,6,3086,153239,3002058,1866697306
2018,3,1000921,"000722","삼성로64길","CS100009","커피·음료",86216287,10649,25,25,31,36,2,54,3,13,22,2,1855.33333333333,51702.5,5976108,998279034
2018,3,1000381,"000477","동일로242길","CS100009","커피·음료",174747891,15986,35,21,32,31,16,52,1,19,15,8,1024.66666666667,86735.5,3662183,594818261
2018,3,1000727,"001095","영등포로27길","CS100009","커피·음료",30940858,4284,4,60,23,17,0,62,0,21,22,3,1586.33333333333,24687,2674608,1005358702
2018,3,1000828,"001331","장군봉2길","CS100009","커피·음료",108704556,10174,37,27,32,29,8,39,0,22,20,6,945,20712,3308199,601149089
2018,3,1000513,"000207","남부순환로40길","CS100009","커피·음료",23427380,2295,29,25,28,32,12,57,2,15,14,2,2720.66666666667,36423.5,2107268,951515799
2018,3,1000447,"001437","증가로10길","CS100009","커피·음료",821580048,170190,26,27,29,32,8,57,4,44,22,21,3534.66666666667,66602,2621369,1407342958
2018,3,1000437,"000567","명지대길","CS100005","분식전문점",666488461,78277,20,26,19,38,11,50,10,41,13,18,1470.66666666667,36613.5,2554493,582339867
2018,3,1000457,"001679","홍제내길","CS100005","분식전문점",10356069,890,24,35,24,32,0,45,5,38,17,1,1406.66666666667,42784,2427882,629737485
2018,3,1000208,"001481","천장산로7길","CS100005","분식전문점",173040738,19430,22,38,19,25,3,42,2,58,13,5,1026.66666666667,82273.5,3863289,397075763
2018,3,1000793,"000176","난우길","CS100005","분식전문점",79685378,7069,34,22,25,46,3,55,10,23,24,7,2071,80499,2779864,1010658639
2018,3,1000470,"000421","동교로38길","CS100005","분식전문점",365511380,24164,41,20,26,43,8,68,3,63,18,21,809.333333333333,33666.5,2592557,473347636
2018,3,1000105,"000791","서울숲2길","CS100005","분식전문점",171583280,12634,33,42,27,30,1,61,2,37,22,7,2045,61045,3081654,1029349266
2018,3,1000812,"000674","봉천로33길","CS100005","분식전문점",81943025,8931,19,26,17,49,6,48,1,28,36,4,1075.33333333333,26249,4422033,857659871
2018,3,1000392,"000027","갈현로41길","CS100001","한식음식점",20126856,1002,29,0,1,52,36,51,6,28,14,2,2839.66666666667,23879,2542903,1541428344
2018,3,1000826,"001313","인헌길","CS100001","한식음식점",218911175,4976,31,17,7,42,28,41,0,22,29,8,6618,87469,2714736,3799175900
2018,3,1000425,"001449","증산로21길","CS100002","중식음식점",82364289,4013,43,43,19,38,0,47,1,16,28,2,4161.66666666667,78108,2691876,2258076359
2018,3,1000615,"000047","개봉로2길","CS100002","중식음식점",349824709,17327,36,38,20,42,1,38,2,11,21,3,2526.66666666667,42556.5,2648237,1030242265
2018,3,1000654,"000010","가산로3길","CS100002","중식음식점",67766566,2707,25,52,13,34,1,32,1,21,28,1,2983,63626.5,2596511,1702149084
2018,3,1000951,"000634","백제고분로45길","CS100010","호프·간이주점",334198539,9300,28,7,1,13,53,39,0,22,27,9,3694.66666666667,82221,3180994,2123322277
2018,3,1000627,"000127","구로동로28길","CS100010","호프·간이주점",34762909,902,31,0,0,25,47,16,1,1,0,5,2594.33333333333,71907,2636305,973874165
2018,3,1000065,"001187","원효로19길","CS100010","호프·간이주점",65787272,2127,23,24,2,21,42,44,3,17,24,1,888,47538.5,4598656,573900510
2018,3,1000102,"000699","사근동길","CS100010","호프·간이주점",136682931,9746,9,47,7,28,14,43,5,62,8,3,2575.66666666667,74218,4545639,1080869494
2018,3,1000949,"000630","백제고분로39길","CS100010","호프·간이주점",329900535,9712,34,0,3,12,50,41,2,27,29,9,3360.33333333333,74666.5,3154470,2057737874
2018,3,1000395,"000786","서오릉로21길","CS100010","호프·간이주점",12598392,470,22,0,1,30,54,27,4,10,20,1,14650.3333333333,303054,3220832,7086019436
2018,3,1000534,"000982","신월로15길","CS100010","호프·간이주점",411661798,12377,38,2,3,26,47,22,1,14,13,21,880,21570.5,2462893,461979631
2018,3,1000413,"001245","은평로13길","CS100010","호프·간이주점",364619364,7841,30,5,3,19,39,27,1,9,21,10,2427,25808.5,2897260,1222984527
2018,3,1000093,"000520","마장로27길","CS100008","제과점",93014488,10424,33,20,18,33,14,59,1,22,22,1,1473,34368.5,2383947,541890923
2018,3,1000570,"000092","곰달래로31길","CS100009","커피·음료",73493968,18710,16,30,34,14,0,66,0,11,41,4,8894.33333333333,195306,2744806,5489879656
2018,3,1000043,"001501","청구로1길","CS100009","커피·음료",7130689,949,23,21,38,34,3,45,1,37,18,3,1593.33333333333,26705.5,2437327,669508970
2018,3,1000456,"001675","홍연길","CS100009","커피·음료",36200128,3404,19,37,16,19,1,27,1,12,64,4,901.666666666667,34728.5,2389968,425394967
2018,3,1000763,"000777","서달로14길","CS100009","커피·음료",15029033,2239,23,33,36,19,0,56,1,27,27,2,447,50357.5,2916039,119617928
2018,3,1000449,"001440","증가로23나길","CS100009","커피·음료",34185708,4902,35,25,31,31,6,61,2,39,27,5,777.666666666667,8636.5,2741263,565965035
2018,3,1000252,"000678","봉화산로56길","CS100009","커피·음료",620369699,91527,34,25,24,30,12,51,5,31,26,8,2838.33333333333,78524.5,2922046,1094735499
2018,3,1000943,"000625","백제고분로21길","CS100009","커피·음료",210271127,47328,23,30,30,23,5,45,5,31,34,9,2294.33333333333,81001.5,3050036,1346798114
2018,3,1000646,"000679","부일로15길","CS100009","커피·음료",76986297,7510,21,27,17,53,1,65,1,29,32,4,687.333333333333,13449.5,2370049,423619068
2018,3,1000830,"001393","조원로18길","CS100005","분식전문점",39274725,4154,29,26,19,34,14,42,2,29,34,3,1106.66666666667,36734,2460854,425765503
2018,3,1000054,"000232","녹사평대로46길","CS100005","분식전문점",262722563,20872,49,15,24,51,10,59,3,48,25,7,881.666666666667,30724,3499002,568651399
2018,3,1000365,"000333","도봉로169나길","CS100006","패스트푸드점",19032458,812,1,58,10,30,0,79,0,15,45,1,2911.66666666667,13285,2574824,1079348876
2018,3,1000084,"001616","한남대로20길","CS100002","중식음식점",213221510,5799,28,42,17,33,7,28,0,22,33,5,210.666666666667,30536,2977280,174875405
2018,3,1000226,"000097","공릉로2길","CS100002","중식음식점",45371840,1989,40,41,20,36,1,43,1,15,27,1,3172.33333333333,41344,3783986,1286448118
2018,3,1000070,"001283","이태원로27길","CS100002","중식음식점",336783368,2292,29,14,23,38,25,51,0,10,13,2,372.333333333333,43463,7902322,561894152
2018,3,1000418,"001258","응암로13길","CS100003","일식음식점",162992381,3244,33,1,1,28,42,20,0,14,24,6,1061.66666666667,43431.5,2685301,427684285
2018,3,1000644,"000502","디지털로32길","CS100003","일식음식점",1248616116,28032,21,32,9,32,24,35,2,31,28,14,299,254207.5,2339253,586842261
2018,3,1000430,"001463","진흥로1길","CS100003","일식음식점",22491986,870,18,29,11,28,26,49,1,14,24,1,6606.33333333333,269518,2776348,3328160542
2018,3,1000015,"001287","이화장길","CS100003","일식음식점",665208369,26497,19,54,8,37,1,59,1,36,28,4,1154,43651.5,3423832,415221144
2018,3,1000405,"001074","연서로28길","CS100003","일식음식점",108133191,1906,30,27,2,38,29,38,1,23,27,2,3815.33333333333,123902.5,2718711,2021594685
2018,3,1000664,"000395","독산로70길","CS100001","한식음식점",549886735,19490,27,33,13,36,10,42,1,12,14,9,2818,35501.5,2289055,1101744525
2018,3,1000868,"000712","사평대로57길","CS100001","한식음식점",225180792,12174,13,51,13,26,7,35,1,24,30,5,403,78783,3074328,285525325
2018,3,1000252,"000678","봉화산로56길","CS100010","호프·간이주점",748420886,18498,32,0,5,10,48,37,1,17,17,15,2838.33333333333,78524.5,2922046,1094735499
2018,3,1000489,"000990","신촌로28가길","CS100010","호프·간이주점",6912875,104,25,11,0,5,64,0,0,0,0,4,153.666666666667,23054.5,2434508,23168170
2018,3,1000984,"000843","성안로3길","CS100010","호프·간이주점",52140862,2693,8,28,1,25,40,58,1,16,21,5,3665.33333333333,166942,3424112,2676900691
2018,3,1000048,"001576","퇴계로8길","CS100010","호프·간이주점",64239608,1711,11,0,0,45,48,15,0,19,15,2,2551.33333333333,177168,3479727,1706392894
2018,3,1000653,"001431","중앙로1길","CS100010","호프·간이주점",189602927,5161,27,9,6,32,48,35,1,16,16,1,632,29379.5,1637562,305908521
2018,3,1000634,"000133","구로중앙로28길","CS100010","호프·간이주점",203947661,4927,31,0,1,22,49,25,1,9,13,7,3377,97197.5,2999425,1572676452
2018,3,1000441,"000851","세무서2길","CS100009","커피·음료",94791977,19091,22,38,27,19,5,54,3,25,25,6,1077.33333333333,13136.5,2116515,775176283
2018,3,1000437,"000567","명지대길","CS100009","커피·음료",105285688,20250,22,37,31,24,3,49,5,48,17,10,1470.66666666667,36613.5,2554493,582339867
2018,3,1000663,"000393","독산로64길","CS100009","커피·음료",67920131,10906,35,23,29,35,10,65,3,35,31,2,2255.33333333333,22885.5,2294264,789970714
2018,3,1000952,"000635","백제고분로46길","CS100009","커피·음료",100649098,12365,31,25,33,37,3,65,5,45,25,7,3587.66666666667,74119,3016815,1983549875
2018,3,1000433,"001559","통일로87길","CS100009","커피·음료",13950872,2330,31,30,32,28,4,52,2,34,28,6,1442,123906.5,2662176,646477817
2018,3,1000317,"000222","노해로33길","CS100010","호프·간이주점",41628408,1496,30,0,0,48,43,65,4,14,23,2,3175.33333333333,50432.5,2318609,1583462698
2018,3,1000320,"000327","도봉로13길","CS100010","호프·간이주점",47626441,1367,37,3,7,33,48,22,0,7,10,6,1242,76427.5,2622316,442045715
2018,3,1000518,"000570","목동남로4길","CS100009","커피·음료",172303385,26806,34,29,26,24,9,55,2,25,25,2,1812.33333333333,19847,4598635,611622035
2018,3,1000464,"000374","독막로32길","CS100009","커피·음료",9311670,1169,18,39,30,20,1,71,1,14,20,1,1143,29983.5,3101598,565405521
2018,3,1000693,"000273","대림로29길","CS100010","호프·간이주점",1470698899,25206,41,4,15,30,31,21,1,7,14,49,1446.66666666667,120809.5,2533980,1439251604
2018,3,1000005,"000621","백석동길","CS100010","호프·간이주점",175920629,4577,41,6,13,55,26,49,1,22,18,4,1695,3168.5,3798765,816457713
2018,3,1000506,"001729","효창원로93길","CS100010","호프·간이주점",134201573,4193,19,17,2,28,36,38,0,18,18,3,1667.33333333333,65445,2512393,992992812
2018,3,1000266,"000415","돌곶이로41길","CS100010","호프·간이주점",189073435,4675,28,31,15,23,11,22,1,7,11,3,960,13517.5,2804680,359177452
2018,3,1000105,"000791","서울숲2길","CS100006","패스트푸드점",9e+06,571,34,43,32,24,1,64,2,53,23,3,2045,61045,3081654,1029349266
2018,3,1000943,"000625","백제고분로21길","CS100006","패스트푸드점",85565314,8035,37,18,20,52,9,48,8,30,14,4,2294.33333333333,81001.5,3050036,1346798114
2018,3,1000532,"000975","신목로5길","CS100006","패스트푸드점",86029757,6069,44,20,18,51,12,40,11,21,10,1,2067.33333333333,65048,4764593,835418823
2018,3,1000086,"001724","효창원로39길","CS100006","패스트푸드점",38357974,3187,50,9,20,63,8,42,4,23,21,2,2148,40329,3489040,1040171882
2018,3,1000982,"000767","상일로5길","CS100006","패스트푸드점",114879205,3365,32,21,18,45,13,54,2,23,25,3,1404,14617,2849895,417633806
2018,3,1000404,"001073","연서로27길","CS100006","패스트푸드점",10743721,352,35,11,21,53,15,61,0,30,22,2,4409,61515.5,2965582,2151731448
2018,3,1000644,"000502","디지털로32길","CS100007","치킨전문점",440169159,18412,23,3,4,41,43,35,1,28,32,6,299,254207.5,2339253,586842261
2018,3,1000595,"001033","양천로49길","CS100007","치킨전문점",8848005,371,39,4,8,52,33,42,4,23,25,1,1179.66666666667,35911,2905317,513045840
2018,3,1000421,"001265","응암로34길","CS100007","치킨전문점",135484605,6405,37,3,6,48,39,49,3,21,24,3,3448.33333333333,59296,2615355,2156166031
2018,3,1000832,"001430","중앙길","CS100007","치킨전문점",114104458,6807,32,2,6,41,42,40,2,43,18,6,2725.66666666667,87189.5,2373216,1514217580
2018,3,1000690,"000267","당산로38길","CS100003","일식음식점",20267509,823,24,26,10,28,27,35,1,28,33,2,1660,67287,3591068,996396361
2018,3,1000473,"000533","마포대로4길","CS100003","일식음식점",467259100,22021,18,60,12,25,2,47,0,24,35,3,726.666666666667,76157.5,4279827,485439055
2018,3,1000292,"001305","인촌로24길","CS100004","양식음식점",470538081,30714,22,33,12,35,12,37,3,56,18,12,453.333333333333,167718,3575230,255970472
2018,3,1000081,"001603","한강대로62길","CS100004","양식음식점",146794266,11486,13,48,21,23,3,46,0,25,29,2,855,31203.5,2654315,483602357
2018,3,1000801,"000212","남현2길","CS100004","양식음식점",65312245,3756,22,40,15,40,3,55,1,33,33,1,3427.66666666667,52736.5,3103556,1540078412
2018,3,1000116,"001158","왕십리로14길","CS100004","양식음식점",46341814,2860,13,47,20,30,1,60,0,41,35,2,712,41946,2806703,379172467
2018,3,1000404,"001073","연서로27길","CS100001","한식음식점",1737211297,55585,35,13,8,39,28,42,2,26,24,26,4409,61515.5,2965582,2151731448
2018,3,1000832,"001430","중앙길","CS100001","한식음식점",531356939,23457,30,31,12,36,16,37,1,26,19,17,2725.66666666667,87189.5,2373216,1514217580
2018,3,1000041,"001345","장충단로8길","CS100001","한식음식점",326205551,6625,19,46,7,34,11,42,1,15,16,6,2432,65848.5,4033826,1259906069
2018,3,1000249,"000666","봉우재로33길","CS100010","호프·간이주점",995376979,25409,32,0,1,24,52,33,1,24,28,21,1515,58014.5,2660117,803297100
2018,3,1000595,"001033","양천로49길","CS100010","호프·간이주점",115569162,4943,13,34,5,22,30,33,2,29,19,4,1179.66666666667,35911,2905317,513045840
2018,3,1000403,"001072","연서로21길","CS100010","호프·간이주점",40555366,1851,42,0,1,49,40,60,1,17,30,3,4291.66666666667,159065,2770647,2197280470
2018,3,1000713,"000823","선유서로28길","CS100010","호프·간이주점",351652807,10692,10,36,1,18,37,35,1,23,27,5,535,23334,2767157,327140505
2018,3,1000834,"001511","청룡길","CS100010","호프·간이주점",944809073,27046,29,1,5,23,42,26,1,27,21,24,3570.66666666667,76672.5,2760444,1769590004
2018,3,1000872,"000804","서초대로4길","CS100010","호프·간이주점",146629466,1931,21,8,1,25,47,30,1,16,21,1,1313,52776,3365155,659722305
2018,3,1000320,"000327","도봉로13길","CS100001","한식음식점",229734113,11430,21,33,13,34,14,41,1,9,15,11,1242,76427.5,2622316,442045715
2018,3,1000061,"001000","신흥로20길","CS100001","한식음식점",572972893,5444,29,21,11,38,26,40,1,24,26,9,1542,16661.5,3125987,705613392
2018,3,1000442,"000854","세무서길","CS100010","호프·간이주점",429604733,13205,37,1,1,21,46,35,2,19,14,13,2612.66666666667,91884.5,2544438,1116522995
2018,3,1000622,"000084","고척로27길","CS100010","호프·간이주점",50499002,1352,29,1,3,38,41,27,0,5,8,10,2560,60203.5,2530915,1092929478
2018,3,1000067,"001192","원효로53길","CS100010","호프·간이주점",366176858,9193,23,15,3,18,40,25,0,13,16,8,1191.33333333333,47957.5,3379994,510356279
2018,3,1000673,"000907","시흥대로141길","CS100010","호프·간이주점",155419951,4124,34,11,8,33,37,26,0,6,16,15,1138.33333333333,25276,2411097,1109766338
2018,3,1000800,"000198","남부순환로248길","CS100010","호프·간이주점",175967999,5668,25,8,2,14,49,54,0,20,43,5,1932.66666666667,43525,2972321,869427736
2018,3,1000217,"001647","한천로46길","CS100010","호프·간이주점",44923708,1078,31,0,0,19,46,35,1,19,25,2,1934.33333333333,28923,2771470,1203882423
2018,3,1000342,"001132","오패산로67길","CS100010","호프·간이주점",283604532,7980,34,10,4,12,44,28,1,27,15,13,1987,176585.5,2580505,844845982
2018,3,1000346,"001626","한천로109길","CS100007","치킨전문점",255658578,12065,34,3,9,48,33,44,2,13,24,10,1333,26024,2083117,431202335
2018,3,1000067,"001192","원효로53길","CS100007","치킨전문점",20375894,722,27,0,2,33,48,34,2,10,32,3,1191.33333333333,47957.5,3379994,510356279
2018,3,1000257,"001177","용마산로112길","CS100008","제과점",108037485,9922,32,17,19,31,19,56,3,18,20,1,1663,48524,2160785,648197239
2018,3,1000442,"000854","세무서길","CS100008","제과점",124181575,12624,28,24,31,33,6,65,3,22,22,4,2612.66666666667,91884.5,2544438,1116522995
2018,3,1000073,"001519","청파로47길","CS100008","제과점",849454832,109063,30,18,30,36,8,78,8,54,16,11,1006.66666666667,216617.5,2856076,606746694
2018,3,1000412,"001242","은평로10길","CS100008","제과점",122150450,13728,30,18,18,31,13,65,2,15,26,1,2722,88477.5,2455143,1103413659
2018,3,1000051,"000229","녹사평대로26길","CS100004","양식음식점",392055448,20636,24,42,25,31,2,51,1,36,31,7,910.666666666667,30117.5,2876356,747050160
2018,3,1000019,"001409","종로65길","CS100005","분식전문점",64070491,6359,15,27,15,45,8,52,4,36,26,6,5208.33333333333,233477.5,2721614,2667658371
2018,3,1000018,"001406","종로58가길","CS100005","분식전문점",37356064,4129,41,57,22,19,0,31,1,15,16,3,663,93917.5,2807280,807802689
2018,3,1000395,"000786","서오릉로21길","CS100005","분식전문점",31876748,4095,17,20,22,53,4,59,3,16,30,1,14650.3333333333,303054,3220832,7086019436
2018,3,1000373,"000726","삼양로144길","CS100005","분식전문점",198650576,19040,25,35,28,34,1,68,7,39,17,10,461.333333333333,9075.5,2489043,309912925
2018,3,1000828,"001331","장군봉2길","CS100005","분식전문점",58862312,5345,12,41,19,35,4,37,1,28,35,2,945,20712,3308199,601149089
2018,3,1000024,"001478","창신길","CS100001","한식음식점",5437070,383,51,39,34,26,0,29,0,7,34,3,3525.66666666667,140523.5,2352914,1248699907
2018,3,1000814,"000899","승방길","CS100001","한식음식점",476575472,19723,26,23,10,44,16,32,1,23,23,7,2303,39072,3386533,1679800075
2018,3,1000464,"000374","독막로32길","CS100001","한식음식점",306515735,10944,20,41,12,32,10,41,1,20,17,6,1143,29983.5,3101598,565405521
2018,3,1000837,"001663","행운길","CS100001","한식음식점",375086428,16089,25,28,9,39,14,37,1,37,30,15,7498,213833.5,3359725,3719311517
2018,3,1000454,"001544","통일로37길","CS100010","호프·간이주점",122034452,3793,30,0,2,27,49,32,0,18,12,8,992.333333333333,21775,3069114,257680189
2018,3,1000790,"000166","난곡로26길","CS100010","호프·간이주점",16930318,420,33,0,7,46,36,50,1,11,11,2,2664,32010,2354526,1099974446
2018,3,1000965,"001121","오금로46길","CS100010","호프·간이주점",626538894,18520,30,0,1,24,50,30,1,20,17,11,2989.33333333333,100464.5,3371816,1399839055
2018,3,1000952,"000635","백제고분로46길","CS100010","호프·간이주점",259037988,6934,31,9,1,27,39,29,1,13,21,13,3587.66666666667,74119,3016815,1983549875
2018,3,1000054,"000232","녹사평대로46길","CS100010","호프·간이주점",498320359,13981,41,0,0,28,50,46,1,49,28,9,881.666666666667,30724,3499002,568651399
2018,3,1000016,"001325","자하문로7길","CS100001","한식음식점",1332370372,37950,24,47,11,30,9,45,1,22,22,21,787.666666666667,56967,2511062,275736151
2018,3,1000819,"000967","신림로48길","CS100010","호프·간이주점",977225683,44546,34,1,5,28,27,32,2,48,25,1,1644.66666666667,27467,2385002,845847708
2018,3,1000825,"001236","은천로25길","CS100010","호프·간이주점",42506130,1297,17,0,4,42,45,40,0,2,5,4,739.666666666667,26443.5,2695228,305594770
2018,3,1000409,"001076","연서로3길","CS100009","커피·음료",35596987,5927,22,38,31,15,0,73,2,21,29,6,4157.66666666667,71673.5,2623922,2008794288
2018,3,1000726,"001094","영등포로25길","CS100005","분식전문점",58708210,6538,48,20,8,17,8,28,1,15,19,3,2012.33333333333,54556.5,2674596,1168740456
2018,3,1000120,"001168","왕십리로6길","CS100005","분식전문점",506409654,27393,22,36,10,28,16,46,1,32,32,13,1636,71552,2678264,658104905
2018,3,1000616,"000048","개봉로3길","CS100005","분식전문점",221373669,21731,34,28,18,39,5,51,3,17,27,6,8853,74641.5,2700001,3989753614
2018,3,1000801,"000212","남현2길","CS100005","분식전문점",172734438,36184,23,21,17,46,4,56,3,31,28,5,3427.66666666667,52736.5,3103556,1540078412
2018,3,1000570,"000092","곰달래로31길","CS100005","분식전문점",156270647,8400,25,22,27,40,8,54,1,17,40,7,8894.33333333333,195306,2744806,5489879656
2018,3,1000953,"000636","백제고분로50길","CS100005","분식전문점",154846198,12322,23,25,16,41,13,52,2,26,29,7,5695.66666666667,73808,3209599,3460583886
2018,3,1000464,"000374","독막로32길","CS100005","분식전문점",33631307,3321,10,44,23,22,5,66,0,20,24,5,1143,29983.5,3101598,565405521
2018,3,1000085,"001715","회나무로13길","CS100005","분식전문점",207496984,16371,29,25,18,30,12,52,1,30,34,8,2089.66666666667,42304.5,3058719,840357952
2018,3,1000070,"001283","이태원로27길","CS100005","분식전문점",250807388,5743,54,1,3,14,31,49,2,67,21,6,372.333333333333,43463,7902322,561894152
2018,3,1000093,"000520","마장로27길","CS100001","한식음식점",633040162,17666,27,24,6,33,29,34,1,17,21,14,1473,34368.5,2383947,541890923
2018,3,1000333,"000748","삼양로77길","CS100002","중식음식점",5558618,311,34,48,16,29,7,35,0,24,13,1,1212.66666666667,17807.5,2263272,617860045
2018,3,1000333,"000748","삼양로77길","CS100001","한식음식점",110479687,2889,29,20,12,42,23,41,0,13,19,11,1212.66666666667,17807.5,2263272,617860045
